City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Hyderabad,POOL: MATCHED,COMPLETED,2017-10-09 04:21:17 +0000 UTC,2017-10-09 04:27:56 +0000 UTC,17.4561711,78.4792379,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-10-09 04:56:11 +0000 UTC,17.4419697,78.4655464,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.19,70.26,INR
Hyderabad,POOL,COMPLETED,2017-10-07 12:39:38 +0000 UTC,2017-10-07 12:53:39 +0000 UTC,17.4558633,78.4788067,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-10-07 13:17:58 +0000 UTC,17.4367717,78.4963717,"Market Rd, Shivaji Nagar, Secunderabad, Telangana 500003, India",2.91,99.52,INR
Hyderabad,uberX,COMPLETED,2017-09-24 09:47:14 +0000 UTC,2017-09-24 10:00:56 +0000 UTC,17.4558922,78.4788126,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-09-24 11:15:19 +0000 UTC,17.2367052,78.4296279,"Shamshabad, Hyderabad, Telangana 500409, India",24.29,752.26,INR
Hyderabad,uberPOOL,CANCELED,2017-09-18 04:30:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4431945,78.4887513,,1970-01-01 00:00:00 +0000 UTC,17.4432134,78.4881469,"Begumpet Rd, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-09-16 16:39:12 +0000 UTC,2017-09-16 16:46:51 +0000 UTC,17.441205,78.4653633,"1-10-66/A, Begumpet Road, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2017-09-16 17:00:43 +0000 UTC,17.4559167,78.4789233,India,3.83,59.53,INR
Hyderabad,uberGO,COMPLETED,2017-09-14 16:03:34 +0000 UTC,2017-09-14 16:17:01 +0000 UTC,17.4559333,78.4788983,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-09-14 16:46:23 +0000 UTC,17.3913933,78.4654717,"Dargah Yousufain Cross Road, Devi Bagh, Red Hills, Lakdikapul, Hyderabad, Telangana 500004",6.12,168.12,INR
Hyderabad,uberGO,CANCELED,2017-09-14 15:34:42 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4509632,78.4865202,,1970-01-01 00:00:00 +0000 UTC,17.4558811,78.4788955,"Dargah Yousufain Cross Road, Devi Bagh, Red Hills, Lakdikapul, Hyderabad, Telangana 500004",0.00,47.25,INR
Hyderabad,uberPOOL,CANCELED,2017-09-11 04:20:22 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4446165,78.4725754,,1970-01-01 00:00:00 +0000 UTC,17.4446165,78.4725754,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-09-04 04:05:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberGO,CANCELED,2017-09-04 04:04:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-08-28 08:10:16 +0000 UTC,2017-08-28 08:16:45 +0000 UTC,17.4560217,78.4791205,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-08-28 08:38:55 +0000 UTC,17.4411666,78.4652758,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.25,69.53,INR
Hyderabad,uberGO,COMPLETED,2017-08-24 21:42:45 +0000 UTC,2017-08-24 21:59:25 +0000 UTC,17.4559433,78.47893,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-08-24 22:47:13 +0000 UTC,17.2406483,78.4257317,"Shamshabad, Hyderabad, Telangana 500409, India",24.89,796.07,INR
Hyderabad,uberPOOL,CANCELED,2017-08-21 04:03:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4436702,78.4774965,,1970-01-01 00:00:00 +0000 UTC,17.4435965,78.4783669,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberGO,COMPLETED,2017-08-19 17:48:58 +0000 UTC,2017-08-19 17:54:55 +0000 UTC,17.3758165,78.4352358,"Moghal Majestic, Vijaya Hills Road, Karwan West, Shaikpet, Hyderabad, Telangana 500006, India",2017-08-19 18:33:19 +0000 UTC,17.4620432,78.4790074,"6, New Bowenpally, Bowenpally, Secunderabad, Telangana 500011, India",10.49,272.67,INR
Hyderabad,uberX,CANCELED,2017-08-19 17:48:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.3765075,78.4309639,,1970-01-01 00:00:00 +0000 UTC,17.3765075,78.4309639,"6, New Bowenpally, Bowenpally, Secunderabad, Telangana 500011, India",0.00,0,INR
Hyderabad,uberGO,COMPLETED,2017-08-19 15:23:39 +0000 UTC,2017-08-19 15:36:00 +0000 UTC,17.4620035,78.4790109,"6, New Bowenpally, Bowenpally, Secunderabad, Telangana 500011, India",2017-08-19 16:41:51 +0000 UTC,17.3758056,78.4351896,"Moghal Majestic, Vijaya Hills Road, Karwan West, Shaikpet, Hyderabad, Telangana 500006, India",11.04,350.86,INR
Hyderabad,uberPOOL,CANCELED,2017-08-18 04:54:53 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4425735,78.4803117,,1970-01-01 00:00:00 +0000 UTC,17.4425948,78.4802909,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-08-18 04:43:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4394589,78.480253,,1970-01-01 00:00:00 +0000 UTC,17.4394874,78.4802639,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-08-17 05:00:05 +0000 UTC,2017-08-17 05:04:01 +0000 UTC,17.456525,78.4790049,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-08-17 05:25:51 +0000 UTC,17.4411733,78.4653645,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.53,74.3,INR
Hyderabad,uberPOOL,CANCELED,2017-08-17 04:42:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-08-17 04:41:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4438328,78.47321,,1970-01-01 00:00:00 +0000 UTC,17.4438328,78.47321,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberICECREAM,CANCELED,2017-08-11 09:10:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Hyderabad,uberICECREAM,CANCELED,2017-08-11 09:09:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-08-03 13:33:01 +0000 UTC,2017-08-03 13:40:19 +0000 UTC,17.44261,78.465625,"Durga Apartment, Old Patigadda, Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2017-08-03 13:57:59 +0000 UTC,17.45572,78.4850083,"176/2, 176/3, Sripathi Venkata Rao Mansion, Tadbund Cross Roads, Bowenpally, New Bowenpally, Secunderabad, Telangana 500009, India",3.22,69.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-08-02 05:18:10 +0000 UTC,2017-08-02 05:22:54 +0000 UTC,17.4558808,78.4788387,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-08-02 05:48:17 +0000 UTC,17.4423323,78.4651558,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.17,59.53,INR
Hyderabad,uberPOOL,CANCELED,2017-07-31 05:17:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4420202,78.4985064,,1970-01-01 00:00:00 +0000 UTC,17.4420201,78.4985062,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-07-29 07:23:30 +0000 UTC,2017-07-29 07:34:45 +0000 UTC,17.4560483,78.4791933,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-07-29 08:18:53 +0000 UTC,17.4270917,78.4529817,"G.S.CENTER POINT, PUNJAGUTTA X ROAD, MUNICIPAL NO.6-3-673, 673/1, 674 & 674/1, Durga Nagar, Somajiguda, Hyderabad, Telangana 500082, India",4.72,79.53,INR
Hyderabad,uberPOOL,COMPLETED,2017-07-25 04:31:46 +0000 UTC,2017-07-25 04:43:07 +0000 UTC,17.4564662,78.4790605,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-07-25 05:07:14 +0000 UTC,17.4423237,78.4652346,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.56,79.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-07-20 05:24:44 +0000 UTC,2017-07-20 05:33:17 +0000 UTC,17.4562011,78.4792949,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-07-20 06:10:11 +0000 UTC,17.44132,78.4653777,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",4.32,59.53,INR
Hyderabad,uberPOOL,CANCELED,2017-07-20 05:22:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4434867,78.4835817,,1970-01-01 00:00:00 +0000 UTC,17.4434867,78.4835817,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-20 05:22:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4429358,78.4826594,,1970-01-01 00:00:00 +0000 UTC,17.4429358,78.4826594,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-20 05:21:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.44408,78.4716083,,1970-01-01 00:00:00 +0000 UTC,17.4440583,78.4712517,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-19 05:21:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4410747,78.4900635,,1970-01-01 00:00:00 +0000 UTC,17.441501,78.4901083,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberGO,CANCELED,2017-07-19 05:18:10 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4416511,78.4900641,,1970-01-01 00:00:00 +0000 UTC,17.4415823,78.490187,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberGO,CANCELED,2017-07-18 17:40:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4358186,78.4610247,,1970-01-01 00:00:00 +0000 UTC,17.4360837,78.4603965,India,0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-07-17 10:20:52 +0000 UTC,2017-07-17 10:41:30 +0000 UTC,17.4564201,78.4790049,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-07-17 11:26:25 +0000 UTC,17.4438169,78.3742623,"Survey No. 64, APIIC Software Layout, HITEC City, Madhapur, Hyderabad, Telangana 500081, India",11.75,205.39,INR
Hyderabad,uberPOOL,CANCELED,2017-07-17 10:18:27 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4439352,78.4731576,,1970-01-01 00:00:00 +0000 UTC,17.4439354,78.4731569,"Survey No. 64, APIIC Software Layout, HITEC City, Madhapur, Hyderabad, Telangana 500081, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-07-17 05:22:12 +0000 UTC,2017-07-17 05:31:07 +0000 UTC,17.4559333,78.4788883,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-07-17 05:50:35 +0000 UTC,17.44231,78.4651583,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.17,59.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-07-16 08:25:38 +0000 UTC,2017-07-16 08:33:54 +0000 UTC,17.4559973,78.4790594,"C94, Bhavana Main Rd, Amar Jyoti Colony, Anand Nagar, Bowenpally, Secunderabad, Telangana 500011",2017-07-16 09:21:19 +0000 UTC,17.4076968,78.4411158,"8-2-740/11/2, Rd Number 12, Bhola Nagar, Banjara Hills, Hyderabad, Telangana 500873",11.22,119.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-07-12 05:25:56 +0000 UTC,2017-07-12 05:34:12 +0000 UTC,17.4563488,78.4792636,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-07-12 05:56:27 +0000 UTC,17.4419456,78.4655283,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.47,49.53,INR
Hyderabad,uberPOOL,CANCELED,2017-07-12 05:11:47 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4433193,78.4876344,,1970-01-01 00:00:00 +0000 UTC,17.4434548,78.4882759,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-12 05:11:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4454366,78.4703739,,1970-01-01 00:00:00 +0000 UTC,17.4451357,78.4704522,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-10 05:30:39 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.46221,78.4802833,,1970-01-01 00:00:00 +0000 UTC,17.4626,78.4805367,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-10 05:28:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4420003,78.4901921,,1970-01-01 00:00:00 +0000 UTC,17.4420003,78.4901921,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-10 05:24:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4548789,78.4813977,,1970-01-01 00:00:00 +0000 UTC,17.4570162,78.4785029,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-07-10 05:23:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4434254,78.4789886,,1970-01-01 00:00:00 +0000 UTC,17.4434561,78.4782797,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-07-03 05:25:33 +0000 UTC,2017-07-03 05:38:14 +0000 UTC,17.4562083,78.4793493,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-07-03 06:02:47 +0000 UTC,17.4411224,78.4653749,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.24,59.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-06-29 05:22:29 +0000 UTC,2017-06-29 05:32:39 +0000 UTC,17.4562176,78.4791637,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-29 05:54:24 +0000 UTC,17.442271,78.4650843,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.40,59.53,INR
Hyderabad,uberPOOL,COMPLETED,2017-06-28 05:03:53 +0000 UTC,2017-06-28 05:11:36 +0000 UTC,17.455882,78.4787973,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-28 05:35:30 +0000 UTC,17.441104,78.4653146,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.30,59.53,INR
Hyderabad,uberPOOL,COMPLETED,2017-06-23 05:28:46 +0000 UTC,2017-06-23 05:38:27 +0000 UTC,17.4559082,78.478796,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-23 05:59:05 +0000 UTC,17.4411587,78.4653547,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.26,59.53,INR
Hyderabad,uberPOOL,CANCELED,2017-06-22 05:35:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4481035,78.4856317,,1970-01-01 00:00:00 +0000 UTC,17.4481031,78.4856316,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-06-21 05:34:22 +0000 UTC,2017-06-21 05:39:21 +0000 UTC,17.4563798,78.4792151,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-06-21 06:00:47 +0000 UTC,17.4410543,78.4655144,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.35,49.53,INR
Hyderabad,uberPOOL,DRIVER_CANCELED,2017-06-21 05:22:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-06-15 05:12:01 +0000 UTC,2017-06-15 05:18:55 +0000 UTC,17.4558828,78.4789168,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-15 05:40:47 +0000 UTC,17.4410083,78.4653756,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.25,59.53,INR
Hyderabad,uberGO,COMPLETED,2017-06-08 16:39:57 +0000 UTC,2017-06-08 16:47:46 +0000 UTC,17.4460685,78.5649649,"4-81/90, Laxmi Nagar Colony, NTR Nagar, Mallapur, Secunderabad, Telangana 500076, India",2017-06-08 17:27:37 +0000 UTC,17.4295718,78.4581284,"6-3-1185/144, Nishaat Bagh Colony Road, Hussain Nagar Colony, B.S Maqta, Kundanbagh Colony, Begumpet, Hyderabad, Telangana 500016, India",10.46,233.29,INR
Hyderabad,uberGO,CANCELED,2017-06-08 16:24:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4319143,78.518334,,1970-01-01 00:00:00 +0000 UTC,17.4316448,78.5279189,"6-3-1185/144, Nishaat Bagh Colony Road, Hussain Nagar Colony, B.S Maqta, Kundanbagh Colony, Begumpet, Hyderabad, Telangana 500016, India",0.00,53,INR
Hyderabad,uberGO,COMPLETED,2017-06-08 10:14:15 +0000 UTC,2017-06-08 10:23:17 +0000 UTC,17.4559377,78.4789762,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-08 11:09:32 +0000 UTC,17.4438954,78.374328,"Survey No. 64, APIIC Software Layout, HITEC City, Madhapur, Hyderabad, Telangana 500081, India",10.46,203.22,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-06-02 04:49:36 +0000 UTC,2017-06-02 05:26:22 +0000 UTC,17.4564383,78.4790267,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-06-02 05:47:27 +0000 UTC,17.4438517,78.4607733,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",4.61,53.58,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-06-01 05:06:16 +0000 UTC,2017-06-01 05:10:56 +0000 UTC,17.4557998,78.4785665,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-06-01 05:55:37 +0000 UTC,17.4413557,78.465544,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",6.20,53.58,INR
Hyderabad,uberPOOL,COMPLETED,2017-05-27 15:37:38 +0000 UTC,2017-05-27 15:42:04 +0000 UTC,17.4434105,78.4785707,"Visaka Towers, Sardar Patel Rd, Sindhi Colony, Begumpet, Hyderabad, Telangana 500003, India",2017-05-27 15:56:13 +0000 UTC,17.41524,78.4493792,"CITY CENTER 8-2-592, Road No. 1,, Banjara Hills, Hyderabad, Telangana 500034, India",3.81,59.53,INR
Hyderabad,uberGO,COMPLETED,2017-05-20 19:33:42 +0000 UTC,2017-05-20 19:36:46 +0000 UTC,17.4362933,78.4562767,"Lifestyle Building, BD Colony, Kundanbagh Colony, Begumpet, Hyderabad, Telangana 500016, India",2017-05-20 19:50:31 +0000 UTC,17.4559217,78.478985,India,4.42,129.26,INR
Hyderabad,uberGO,COMPLETED,2017-05-20 17:45:12 +0000 UTC,2017-05-20 17:56:06 +0000 UTC,17.4299398,78.4104571,"Jahnavi Trade Centre, Rd Number 36, Jubilee Hills, Hyderabad, Telangana 500033, India",2017-05-20 18:03:23 +0000 UTC,17.4222743,78.4110426,"Ground Floor & First Floor, Niharika One, Road No. 1, Jubilee Hills, Nandagiri Hills, Jubilee Hills, Hyderabad, Telangana 500033, India",1.39,74.2,INR
Hyderabad,uberGO,COMPLETED,2017-05-20 16:54:09 +0000 UTC,2017-05-20 16:58:47 +0000 UTC,17.4430465,78.4656979,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",2017-05-20 17:13:10 +0000 UTC,17.4287979,78.4130085,"1259/A, Floor 5, Beside Skoda Showroom, Road 36,, Jubilee Hills, Hyderabad, Telangana 500033, India",4.70,125.78,INR
Hyderabad,uberGO,COMPLETED,2017-05-13 12:38:55 +0000 UTC,2017-05-13 12:59:56 +0000 UTC,17.4440404,78.4631764,"Begumpet Rd, Begumpet, Hyderabad, Telangana 500016, India",2017-05-13 13:37:25 +0000 UTC,17.3928711,78.4264677,"9-4-78/79, Nanal Nagar Rd, Nanal Nagar, Toli Chowki, Hyderabad, Telangana 500008, India",6.57,161.03,INR
Hyderabad,uberPOOL,CANCELED,2017-05-10 05:13:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",0.00,0,INR
Hyderabad,uberPOOL,COMPLETED,2017-05-08 05:10:08 +0000 UTC,2017-05-08 05:19:12 +0000 UTC,17.4558993,78.4788839,"Bowenpally,, Bowenpally Colony, Secunderabad, Telangana 500009, India",2017-05-08 05:40:54 +0000 UTC,17.4423866,78.4652427,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.14,69.53,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-05-06 16:43:33 +0000 UTC,2017-05-06 16:51:23 +0000 UTC,17.44184,78.487355,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",2017-05-06 17:05:06 +0000 UTC,17.4559717,78.4789733,India,2.03,25,INR
Hyderabad,uberGO,CANCELED,2017-05-06 13:44:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4467733,78.4864449,,1970-01-01 00:00:00 +0000 UTC,17.4465021,78.4866288,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-05-06 13:38:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4516052,78.4839376,,1970-01-01 00:00:00 +0000 UTC,17.4515147,78.4840387,"Mahatma Gandhi Rd, Paradise Circle, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Secunderabad, Telangana 500003, India",0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-05-05 05:23:25 +0000 UTC,2017-05-05 05:34:04 +0000 UTC,17.4559531,78.4790107,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-05-05 05:51:19 +0000 UTC,17.4422863,78.4651338,"Chikoti Gardens, Begumpet, Hyderabad, Telangana 500016, India",3.19,25,INR
Hyderabad,uberGO,COMPLETED,2017-04-23 14:22:12 +0000 UTC,2017-04-23 14:30:53 +0000 UTC,17.443339,78.4601965,"Vivanta by Taj Begumpet, Hyderabad 1-10-147 & 148,, Hyderabad, Telangana 500016, India",2017-04-23 14:41:09 +0000 UTC,17.4169219,78.4430545,"5-2-585/A/1, Road Number 9, Gaffar Khan Colony, Banjara Hills, Gaffar Khan Colony, Banjara Hills, Hyderabad, Telangana 500034, India",2.71,113.54,INR
Hyderabad,uberGO,CANCELED,2017-04-23 13:54:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4647883,78.5037733,,1970-01-01 00:00:00 +0000 UTC,17.464795,78.5037633,"Rd Number 12, Fortune Enclave, Sri Ram Nagar Colony, Banjara Hills, Hyderabad, Telangana 500873, India",0.00,0,INR
Hyderabad,uberPOOL,CANCELED,2017-04-12 17:22:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.433372,78.3864769,,1970-01-01 00:00:00 +0000 UTC,17.4331887,78.3867372,India,0.00,0,INR
Hyderabad,uberPOOL: MATCHED,COMPLETED,2017-04-08 06:30:57 +0000 UTC,2017-04-08 06:31:48 +0000 UTC,17.4450391,78.4659399,"1-10-208-84, Begumpet Rd, Begumpet, Hyderabad, Telangana 500016, India",2017-04-08 06:39:09 +0000 UTC,17.4486952,78.4926139,"Tivoli Cinema, General Choudhuri Rd, NCC Ground, Gunrock Enclave, Secunderabad, Telangana 500003, India",2.07,29.53,INR
Hyderabad,uberGO,COMPLETED,2017-04-06 17:27:08 +0000 UTC,2017-04-06 17:35:43 +0000 UTC,17.4558774,78.4789422,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-04-06 18:30:03 +0000 UTC,17.2367404,78.4291185,"Shamshabad, Hyderabad, Telangana 500409, India",24.31,584.42,INR
Hyderabad,uberGO,CANCELED,2017-04-02 18:25:36 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,17.4326178,78.5030296,,1970-01-01 00:00:00 +0000 UTC,17.4326186,78.5031463,India,0.00,0,INR
Hyderabad,uberGO,COMPLETED,2017-03-29 21:41:34 +0000 UTC,2017-03-29 21:43:57 +0000 UTC,17.4559155,78.4789978,"Srinagar - Kanyakumari Hwy, Bowenpally Colony, Bowenpally, Secunderabad, Telangana 500011, India",2017-03-29 22:29:09 +0000 UTC,17.2367406,78.4300256,"Shamshabad, Hyderabad, Telangana 500409, India",25.35,680.79,INR
